"mov_id","mov_idusuario","mov_concepto","mov_importe","mov_tipo","mov_estado","mov_fechaalta"
"2896","144","cita sofia 4/09","-130","200","A","2021-09-06"
"2897","234","cita ashley 2/09","-110","200","A","2021-09-06"
"2898","234","cita jade 3/09","-110","200","A","2021-09-06"
"2899","234","cita mara 7/07","-110","200","A","2021-09-06"
"2900","41","cita Marta 6/09","-130","200","A","2021-09-06"
"2901","171","cita Carla 7/09","-130","200","A","2021-09-07"
"2903","359","cita jade 08/09","-90","200","A","2021-09-08"
"2904","144","cita Jade  8/09","-130","200","A","2021-09-08"
"2905","441","Cita Ashely 09/09/21","-130","200","A","2021-09-10"
"2906","439","cita gaby 11/09","-130","200","A","2021-09-11"
"2907","481","bienvenida","15","100","A","2021-09-16"
"2908","297","cita Victoria 31/08","11","100","A","2021-09-17"
"2909","322","cita anastasia 10/09","9","100","A","2021-09-17"
"2910","156","cita malena 15/09","11","100","A","2021-09-17"
"2911","113","duplex ashley jade 1/09","18","100","A","2021-09-17"
"2912","113","cita veronica 1/09","9","100","A","2021-09-17"
"2913","50","cita Jade 31/08","14","100","A","2021-09-17"
"2914","50","cita Jade 10/08","14","100","A","2021-09-17"
"2915","417","cita ashley 13/09","9","100","A","2021-09-17"
"2916","135","cita sheila 11/09","14","100","A","2021-09-17"
"2917","135","cita sheila 4/09","14","100","A","2021-09-17"
"2918","437","cita Gloria 11/09","9","100","A","2021-09-17"
"2919","156","cita sofia 7/09","16","100","A","2021-09-17"
"2920","485","bienvenida","15","100","A","2021-09-17"
"2921","485","cita Ashley 10/09","9","100","A","2021-09-17"
"2922","448","cita carla 8/09","11","100","A","2021-09-17"
"2923","13","cita Jade 6/09","11","100","A","2021-09-17"
"2924","36","cita ashley 30/08","14","100","A","2021-09-17"
"2925","36","cita ashley 31/08","21","100","A","2021-09-17"
"2926","36","cita marta 1/09","14","100","A","2021-09-17"
"2927","36","cita ashleuy 2/09","14","100","A","2021-09-17"
"2928","36","cita cintia 7/09","21","100","A","2021-09-17"
"2929","36","Cita 14/09 Ashley","-130","200","A","2021-09-17"
"2930","463","bienvenida","15","100","A","2021-09-17"
"2931","463","cita Clra 07/09","14","100","A","2021-09-17"
"2932","441","Cita Belén 17/09","-130","200","A","2021-09-17"
"2933","41","cita Jade 17/09","-130","200","A","2021-09-17"
"2934","449","cita Dulce 17/09","-130","200","A","2021-09-20"
"2935","253","cita Jade 18/09","-130","200","A","2021-09-20"
"2936","113","Cita Jade 20/09","-140","200","A","2021-09-20"
"2948","447","cita raquel 20/09","-90","200","A","2021-09-28"
"2938","447","cita Clara 24/09","-90","200","A","2021-09-24"
"2951","253","cita Veronica 11/09","-110","200","A","2021-09-28"
"2940","135","Cita Sheila 25/09","-130","200","A","2021-09-25"
"2941","225","Cita Katrina 25/09","-130","200","A","2021-09-25"
"2954","234","cita Sofia 7/09","-110","200","A","2021-09-28"
"2952","234","cita Victoria 9/09","-110","200","A","2021-09-28"
"2944","447","cita Veronica 27/09","-90","200","A","2021-09-28"
"2945","144","Cita Noelia 25/09","-130","200","A","2021-09-28"
"2946","144","cita veronica 24/09","-130","200","A","2021-09-28"
"2947","452","cita Jade 21/09","-130","200","A","2021-09-28"
"2949","234","Cita 14/09 Ashley","-110","200","A","2021-09-28"
"2950","225","cita jade 11/09","-110","200","A","2021-09-28"
"2953","176","cita clara 8/09","-130","200","A","2021-09-28"
"2955","289","cita Sofia 6/09","-90","200","A","2021-09-28"
"2956","225","cita Victoria 24/08","-110","200","A","2021-09-28"
"2957","293","cita aurora 19/08","-100","200","A","2021-09-28"
"2958","144","cita Jimena 13/08","-110","200","A","2021-09-28"
"2959","176","cita mara 10/08","-90","200","A","2021-09-28"
"2960","436","Cita Lisa 22/09","11","100","A","2021-09-28"
"2961","289","cita Lisa spalumi","20","100","A","2021-09-28"
"2962","428","cita sorpresa victoria 21/09","13","100","A","2021-09-28"
"2963","156","cita Katrina 22/09","11","100","A","2021-09-28"
"2964","388","cita Lisa 21/09","17","100","A","2021-09-28"
"2965","437","cita Cloe 20/09","9","100","A","2021-09-28"
"2966","156","compensacion puntos socio","10","100","A","2021-09-28"
"2967","297","cita Jade 16/09","11","100","A","2021-09-28"
"2968","489","bienvenida","15","100","A","2021-09-28"
"2969","489","cita Ashley 14/09 dia del socio","19","100","A","2021-09-28"
"2970","489","cita Ashley 18/09","14","100","A","2021-09-28"
"2971","453","cita clara 11/09","11","100","A","2021-09-28"
"2972","3","prueba descubierto","-100","200","A","2021-09-29"
"2995","12","cita jade 8/09","9","100","A","2021-10-18"
"2974","234","cita Noelia 25/09","-110","200","A","2021-09-29"
"2975","234","cita Veronica 27/09","-110","200","A","2021-09-29"
"2976","339","cita Dulce 30/09","-130","200","A","2021-09-30"
"2977","41","cita Noelia 29/09","-130","200","A","2021-09-30"
"2978","144","cita emma 02/10","-130","200","A","2021-10-02"
"2979","18","cita Jade 4/10","-130","200","A","2021-10-04"
"2980","447","cita Ainoha 6/010","-90","200","A","2021-10-06"
"2982","234","compra puntos 9/10","1000","100","A","2021-10-09"
"2983","234","cita Ainoha 8/10","-110","200","A","2021-10-09"
"2984","234","Cita Oliva 12/10","-110","200","A","2021-10-12"
"2985","350","compra puntos 13/10","300","100","A","2021-10-14"
"2986","350","cita Jade 13/10","-260","200","A","2021-10-14"
"2987","447","cita Aitana 14/10","-90","200","A","2021-10-14"
"2988","144","Cita Jimena 15/10","-130","200","A","2021-10-16"
"2989","144","Cita Vero 07/10","-130","200","A","2021-10-16"
"2990","437","cita Gloria 18/10","9","100","A","2021-10-18"
"2991","437","cita Gloria 2/10","9","100","A","2021-10-18"
"2992","253","cita Jade 3/10","11","100","A","2021-10-18"
"2993","253","cita jade 25/09","11","100","A","2021-10-18"
"2994","253","cita jade 15/10","11","100","A","2021-10-18"
"2996","12","cita jade 13/09","9","100","A","2021-10-18"
"2997","12","cita Jade aitana ","22","100","A","2021-10-18"
"2998","12","cita Ainoha 6/10","9","100","A","2021-10-18"
"2999","12","cita Aitana 14/10","9","100","A","2021-10-18"
"3000","12","Regalo Lidia","20","100","A","2021-10-18"
"3001","453","cita malena 4/10","11","100","A","2021-10-18"
"3002","453","cita malena 14/10","11","100","A","2021-10-18"
"3003","489","cita ashley 12/10","21","100","A","2021-10-18"
"3004","432","cita Jade 13/10","14","100","A","2021-10-18"
"3005","50","cita Gaby 29/09","14","100","A","2021-10-18"
"3006","50","cita gloria 11/10","14","100","A","2021-10-18"
"3007","366","duplex jade katrina 12/10","28","100","A","2021-10-18"
"3008","327","cita carla 8/10","11","100","A","2021-10-18"
"3009","36","Cita Ashley 21/09","21","100","A","2021-10-18"
"3010","36","cita Gaby 29/09","14","100","A","2021-10-18"
"3011","36","cita marta 30/09","14","100","A","2021-10-18"
"3012","36","cita ashley 1/10","14","100","A","2021-10-18"
"3013","36","cita ashley 4/10","14","100","A","2021-10-18"
"3014","36","cita ashley 6/10","14","100","A","2021-10-18"
"3015","36","cita ashley 11/10","14","100","A","2021-10-18"
"3016","432","cita Clra 7/10","14","100","A","2021-10-18"
"3017","379","cita clara 25/09","9","100","A","2021-10-18"
"3018","448","cita emma 02/10","11","100","A","2021-10-18"
"3019","156","cita malena 30/09","11","100","A","2021-10-18"
"3020","493","bienvenida","15","100","A","2021-10-18"
"3021","493","cita dulce 11/10","9","100","A","2021-10-18"
"3022","359","cita Aurora 19/10","-90","200","A","2021-10-19"
"3023","447","cita Luna 19/10","-90","200","A","2021-10-19"
"3024","289","cita luna 20/10","9","100","A","2021-10-20"
"3025","156","cita jimena 19/10","21","100","A","2021-10-20"
"3026","253","compenasacion puntos","10","100","A","2021-10-20"
"3027","36","cita Ashley 19/10","30","100","A","2021-10-20"
"3028","432","cita jimena 18/10","14","100","A","2021-10-20"
"3029","441","cita AITANA 20/10","-110","200","A","2021-10-20"
"3030","437","cita Gloria 25/10","-90","200","A","2021-10-25"
"3031","156","cita Luna 26/10","-110","200","A","2021-10-26"
"3032","234","cita Ashley 25/10","-200","200","A","2021-10-26"
"3033","50","cita Gloria 20/10","14","100","A","2021-10-26"
"3034","494","bienvenida","15","100","A","2021-10-26"
"3035","494","cita Emma 23/10","20","100","A","2021-10-26"
"3036","297","cita jimena 18/10","11","100","A","2021-10-26"
"3037","253","cita Veronica 23/10","11","100","A","2021-10-26"
"3038","489","cita Ashley 22/10","14","100","A","2021-10-26"
"3039","289","compenasacion puntos","5","100","A","2021-10-26"
"3040","407","bienvenida","15","100","A","2021-10-26"
"3041","407","cita carla 1/10","14","100","A","2021-10-26"
"3042","494","cita Emma 16/10","45","100","A","2021-10-26"
"3043","416","cita victoria 1/10","14","100","A","2021-10-27"
"3044","416","cita ashley 26/10","14","100","A","2021-10-27"
"3045","447","Compra puntos 27/10 ","600","100","A","2021-10-27"
"3046","447","Cita Natalia 27/10","-90","200","A","2021-10-27"
"3047","441","compra puntos 28/10","600","100","A","2021-10-28"
"3048","303","compra puntos 28/10","360","100","A","2021-10-28"
"3049","303","Cita Aitana 28/10","-110","200","A","2021-10-28"
"3050","441","Cita Cloe 28/10","-130","200","A","2021-10-28"
"3051","36","compra puntos 29/10","360","100","A","2021-10-29"
"3052","36","cita Ashley 29/10","-240","200","A","2021-10-29"
"3053","308","Compra puntos oferta 01/11","600","100","A","2021-11-01"
"3583","297","Cita Isabella 22/3","-110","200","A","2022-03-22"
"3055","453","Compra puntos 01/11","360","100","A","2021-11-01"
"3056","453","Puntos Ashely 01/11","-110","200","A","2021-11-01"
"3058","308","bienvenida","15","100","A","2021-11-02"
"3059","452","Cita Marta 02/11","-110","200","A","2021-11-02"
"3060","449","Compra puntos oferta 04/11","360","100","A","2021-11-04"
"3061","449","Cita Ashley 04/11","-130","200","A","2021-11-04"
"3062","234","Cita Asley 04/11","-110","200","A","2021-11-04"
"3063","234","Cita Luna 31/11","-110","200","A","2021-11-04"
"3064","225","compra puntos 3/11","600","100","A","2021-11-05"
"3065","253","Compra puntos 05/11","600","100","A","2021-11-06"
"3066","253","Cita Verónica 05/11","-130","200","A","2021-11-06"
"3067","225","Cita Katrina 05/11","-110","200","A","2021-11-06"
"3068","36","Cita Ashley 05/11","-130","200","A","2021-11-06"
"3069","50","cita Luna 3/11","14","100","A","2021-11-09"
"3070","494","cita emma 8/11","26","100","A","2021-11-09"
"3071","502","bienvenida","15","100","A","2021-11-09"
"3072","502","cita AShley 5/11","14","100","A","2021-11-09"
"3073","36","cita Ashley 29/10","14","100","A","2021-11-09"
"3074","428","cita sorpresa 2/11","14","100","A","2021-11-09"
"3075","297","cita Katrina 2/11","16","100","A","2021-11-09"
"3076","327","ciyta jimena 2/11 dia del socio","16","100","A","2021-11-09"
"3077","437","cita veronica 4/11","9","100","A","2021-11-09"
"3078","437","cita katrina 4/11","14","100","A","2021-11-09"
"3079","437","cita katrina 5/11","9","100","A","2021-11-09"
"3080","500","bienvenida","15","100","A","2021-11-09"
"3081","500","cita Jimena 4/11","14","100","A","2021-11-09"
"3082","498","bienvenida","15","100","A","2021-11-09"
"3083","498","cita veronica 4/11","18","100","A","2021-11-09"
"3084","489","cita ashley 4/11","14","100","A","2021-11-09"
"3085","499","bienvenida","15","100","A","2021-11-09"
"3086","499","cita Veronica 2/11 dia del socio","16","100","A","2021-11-09"
"3087","494","cita emma 2/11","38","100","A","2021-11-09"
"3582","308","Cita Ashley 1/11","-220","200","A","2022-03-22"
"3089","366","cita Luna 1/11","20","100","A","2021-11-09"
"3090","366","cita Luna 28/10","14","100","A","2021-11-09"
"3091","366","cita katrina 29/11","14","100","A","2021-11-09"
"3092","494","cita emma 28/10","50","100","A","2021-11-09"
"3093","497","bienvenida","15","100","A","2021-11-09"
"3094","497","cita ashley 28/10","9","100","A","2021-11-09"
"3095","36","cita ashley 8/11","-130","200","A","2021-11-09"
"3096","144","cita Victoria 3/11","-130","200","A","2021-11-09"
"3097","144","compra puntos 5/11","600","100","A","2021-11-09"
"3098","447","cita veronica 3/11","-90","200","A","2021-11-09"
"3099","225","cita gloria 1/11","-110","200","A","2021-11-09"
"3100","289","cita spalumi luna","20","100","A","2021-11-10"
"3101","253","cita veronica 9/11","-110","200","A","2021-11-10"
"3102","144","cita noelia 23/10","-130","200","A","2021-11-10"
"3103","144","cita aurora 23/10","-130","200","A","2021-11-10"
"3104","293","cita marta 9/11","14","100","A","2021-11-10"
"3105","453","cita Aurora 10/11","-110","200","A","2021-11-11"
"3106","359","Cita Luna11/11","-90","200","A","2021-11-11"
"3107","447","cita abril 11/11","-90","200","A","2021-11-12"
"3108","489","Cita Ashley 13/11","-90","200","A","2021-11-14"
"3109","234","Cita Ashley 14/11","-110","200","A","2021-11-14"
"3110","156","cita Aurora 10/11","11","100","A","2021-11-15"
"3111","489","cita ashley 13/11","9","100","A","2021-11-15"
"3112","135","citas sheila ","42","100","A","2021-11-15"
"3113","498","cita Veronica 11/11","20","100","A","2021-11-15"
"3114","504","bienvenida","15","100","A","2021-11-15"
"3115","504","cita luna 12/11","9","100","A","2021-11-15"
"3116","144","cita katrina 12/11","-130","200","A","2021-11-15"
"3117","225","cita katrina 12/11","-110","200","A","2021-11-15"
"3118","113","duplex luna clara ","18","100","A","2021-11-16"
"3119","113","cita ashley 14/11","9","100","A","2021-11-16"
"3120","113","Compensacion incidente","50","100","A","2021-11-16"
"3121","437","cita Gloria 15/11","11","100","A","2021-11-16"
"3122","447","cita Malena 16/11","-90","200","A","2021-11-18"
"3123","12","duplex malena cristina 17/11","18","100","A","2021-11-18"
"3124","504","cita Cristina 17/11","11","100","A","2021-11-18"
"3125","50","cita abril 15/11","14","100","A","2021-11-18"
"3126","494","cita emma 16/11","26","100","A","2021-11-18"
"3127","12","dia del socio","9","100","A","2021-11-18"
"3128","447","cita Cristina 18/11","-90","200","A","2021-11-18"
"3129","269","cita Cristina 18/11","9","100","A","2021-11-19"
"3130","144","Cita Noelia 19/11","-130","200","A","2021-11-21"
"3131","253","Cita Veronica  20/11","-130","200","A","2021-11-21"
"3132","289","cita Malena 10/11","9","100","A","2021-11-22"
"3133","36","cita Ashley 12/11","13","100","A","2021-11-24"
"3134","36","cita Ashley 15/11","13","100","A","2021-11-24"
"3135","36","cita Ashley 18/11","26","100","A","2021-11-24"
"3136","36","puntos diferencia","2","100","A","2021-11-24"
"3137","36","cita ashley 20/11","14","100","A","2021-11-24"
"3138","463","cita AShley 22/11","9","100","A","2021-11-24"
"3139","289","cita abril 22/11","9","100","A","2021-11-24"
"3140","359","cita Abril 19/11","9","100","A","2021-11-24"
"3141","144","Cita Victoria 24/11","-130","200","A","2021-11-24"
"3142","441","Cita Luna 24/11","-130","200","A","2021-11-24"
"3144","292","puntos caducados por inactividad","-132","200","A","2021-11-26"
"3145","202","puntos caducados por inactividad","-78","200","A","2021-11-26"
"3146","444","puntos caducados por inactividad","-143","200","A","2021-11-26"
"3147","389","puntos caducados por inactividad","-32","200","A","2021-11-26"
"3148","338","puntos caducados por inactividad","-68","200","A","2021-11-26"
"3149","370","puntos caducados por inactividad","-17","200","A","2021-11-26"
"3150","400","puntos caducados por inactividad","-54","200","A","2021-11-26"
"3151","443","puntos caducados por inactividad","-313","200","A","2021-11-26"
"3152","25","puntos caducados por inactividad","-13","200","A","2021-11-26"
"3153","434","puntos caducados por inactividad","-33","200","A","2021-11-26"
"3154","195","puntos caducados por inactividad","-23","200","A","2021-11-26"
"3155","312","puntos caducados por inactividad","-134","200","A","2021-11-26"
"3156","430","puntos caducados por inactividad","-28","200","A","2021-11-26"
"3157","172","puntos caducados por inactividad","-15","200","A","2021-11-26"
"3158","67","puntos caducados por inactividad","-18","200","A","2021-11-26"
"3159","360","puntos caducados por inactividad","-24","200","A","2021-11-26"
"3160","10","puntos caducados por inactividad","-65","200","A","2021-11-26"
"3161","234","Cita ashley 22/11","-80","200","A","2021-11-26"
"3162","18","cita cristina 29/11","-110","200","A","2021-11-29"
"3163","36","cita AShley 26/11","20","100","A","2021-11-29"
"3164","50","cita katrina 24/11","14","100","A","2021-11-29"
"3165","135","cita sheila 27/11","14","100","A","2021-11-29"
"3166","499","cita Jimena 18/11","11","100","A","2021-11-29"
"3167","292","cita Veronica 28/11","9","100","A","2021-11-29"
"3168","437","cita Gloria 27/11","14","100","A","2021-11-29"
"3169","502","cita Jimena 26/11","9","100","A","2021-11-29"
"3170","502","cita Veronica 10/11","9","100","A","2021-11-29"
"3171","359","cita Paula 25/11","9","100","A","2021-11-29"
"3172","463","cita Carla 25/11","9","100","A","2021-11-29"
"3173","437","cita Katrina 25/11","11","100","A","2021-11-29"
"3174","289","expe luna","20","100","A","2021-11-29"
"3175","417","cita Malena 24/11","9","100","A","2021-11-29"
"3176","229","puntos caducados por inactividad","-130","200","A","2021-11-29"
"3177","63","puntos caducados por inactividad","-40","200","A","2021-11-29"
"3178","290","puntos caducados por inactividad","-39","200","A","2021-11-29"
"3179","395","puntos caducados por inactividad","-26","200","A","2021-11-29"
"3180","199","puntos caducados por inactividad","-112","200","A","2021-11-29"
"3181","365","puntos caducados por inactividad","-37","200","A","2021-11-29"
"3182","393","puntos caducados por inactividad","-33","200","A","2021-11-29"
"3183","108","puntos caducados por inactividad","-18","200","A","2021-11-29"
"3184","369","puntos caducados por inactividad","-53","200","A","2021-11-29"
"3185","380","puntos caducados por inactividad","-45","200","A","2021-11-29"
"3186","372","puntos caducados por inactividad","-41","200","A","2021-11-29"
"3187","179","puntos caducados por inactividad","-313","200","A","2021-11-29"
"3188","382","puntos caducados por inactividad","-39","200","A","2021-11-29"
"3189","346","puntos caducados por inactividad","-59","200","A","2021-11-29"
"3190","228","puntos caducados por inactividad","-11","200","A","2021-11-29"
"3193","234","compra puntos 30/11","500","100","A","2021-12-01"
"3192","234","Cita Ashley 30/11","-130","200","A","2021-11-30"
"3194","36","ashley 29/11","20","100","A","2021-12-01"
"3195","36","ashley 30/11","39","100","A","2021-12-01"
"3196","350","Compra puntos 02/12","300","100","A","2021-12-02"
"3197","350","Cita Katrina 02/12","-240","200","A","2021-12-02"
"3198","289","Cita Cristina 02/12","-90","200","A","2021-12-02"
"3199","303","cita clara 03/12","-110","200","A","2021-12-03"
"3200","303","cita clara 03/12 (media hora)","20","100","A","2021-12-03"
"3201","18","Cita Cristina 03/12","-110","200","A","2021-12-05"
"3202","453","Cita Noelia 03/12","-110","200","A","2021-12-05"
"3203","36","cita Ashley 07/12","-130","200","A","2021-12-07"
"3204","366","Cita veronica 09/12","-140","200","A","2021-12-09"
"3206","234","cita ashley 09/12","-130","200","A","2021-12-10"
"3207","289","expe cristina","20","100","A","2021-12-10"
"3208","504","cita Noelia 3/12","11","100","A","2021-12-10"
"3209","463","cita Abril 1/12","9","100","A","2021-12-10"
"3210","496","bienvenida","15","100","A","2021-12-10"
"3211","496","cita Paula 6/12","9","100","A","2021-12-10"
"3212","507","bienvenida","15","100","A","2021-12-10"
"3213","507","cita Clara 3/12","14","100","A","2021-12-10"
"3214","502","cita katrina 3/12","9","100","A","2021-12-10"
"3215","437","cita gloria 4/11","11","100","A","2021-12-10"
"3216","41","cita Gloria","14","100","A","2021-12-10"
"3217","437","cita veronica 3/12","11","100","A","2021-12-10"
"3218","509","bienvenida","15","100","A","2021-12-10"
"3219","509","cita jimena 18/11","11","100","A","2021-12-10"
"3220","509","cita katrina 26/11","11","100","A","2021-12-10"
"3221","508","bienvenida","15","100","A","2021-12-10"
"3222","508","cita ashley 13/11","9","100","A","2021-12-10"
"3223","508","cita ashley 18/11","9","100","A","2021-12-10"
"3224","508","cita veronica 20/11","9","100","A","2021-12-10"
"3225","508","cita ashley 22/11","9","100","A","2021-12-10"
"3226","508","cita clara 24/11","9","100","A","2021-12-10"
"3227","508","cita ashley 26/11","9","100","A","2021-12-10"
"3228","508","cita dulce 26/11","9","100","A","2021-12-10"
"3229","508","cita ashley 30/11","9","100","A","2021-12-10"
"3230","498","cita Veronica 3/12","14","100","A","2021-12-10"
"3231","437","cita Aurora 2/12","9","100","A","2021-12-10"
"3232","437","cita Veronica 2/12","9","100","A","2021-12-10"
"3233","144","Cita Katrina 10/12","-130","200","A","2021-12-10"
"3234","253","Cita Veronica 10/12","-110","200","A","2021-12-10"
"3235","225","Cita gloria 11/12","-110","200","A","2021-12-11"
"3236","441","Cita Clara 14/12","-130","200","A","2021-12-14"
"3237","447","Cita Sonia 15/12","-90","200","A","2021-12-15"
"3238","36","cita Ashley 9/12","14","100","A","2021-12-16"
"3239","36","cita ashley 14/12","21","100","A","2021-12-16"
"3240","449","Cita zoe 16/12","-140","200","A","2021-12-16"
"3241","303","cita ashley 16/12/21","-110","200","A","2021-12-16"
"3242","234","Cita Ashley 16/12","-130","200","A","2021-12-16"
"3243","437","cita gloria 18/12","-110","200","A","2021-12-20"
"3244","322","cita Cloe 17/12","9","100","A","2021-12-20"
"3245","496","cita Veronica 10/12","11","100","A","2021-12-20"
"3246","509","cita Aurora 10/12","11","100","A","2021-12-20"
"3247","417","cita Malena 15/12","9","100","A","2021-12-20"
"3248","489","cita Ashley 15.12","14","100","A","2021-12-20"
"3249","50","cita Adriana 10/12","14","100","A","2021-12-20"
"3250","157","Cita  ashley 13/12","11","100","A","2021-12-20"
"3251","379","cita Dulce 7/12","9","100","A","2021-12-20"
"3252","359","cita Gloria 10/12","9","100","A","2021-12-20"
"3253","359","cita Gloria 11/12","9","100","A","2021-12-20"
"3254","467","cita Paula 10/12","11","100","A","2021-12-20"
"3255","508","cita ashley 3/12","9","100","A","2021-12-20"
"3256","508","dulce 4/12","9","100","A","2021-12-20"
"3257","508","jimena 6/12","9","100","A","2021-12-20"
"3258","508","ashley 7/12","9","100","A","2021-12-20"
"3259","508","ashley 9/12","9","100","A","2021-12-20"
"3260","18","Cita Ashley 20/12","-130","200","A","2021-12-20"
"3261","508","Cita Daniela 21/12","-90","200","A","2021-12-21"
"3263","144","Cita Lucia 22/12/21","-130","200","A","2021-12-22"
"3264","303","Cita cristina 23/12/21","-110","200","A","2021-12-23"
"3265","289","cita Cristina 22/12","11","100","A","2021-12-23"
"3266","327","cita paula 22/12","11","100","A","2021-12-23"
"3267","36","cita ashley 20/12","14","100","A","2021-12-23"
"3268","508","cita ashley 14/12","9","100","A","2021-12-23"
"3269","508","cita ashley 17/12","9","100","A","2021-12-23"
"3270","508","cita ashley 21/12","9","100","A","2021-12-23"
"3271","432","cita clara 20/12","14","100","A","2021-12-23"
"3272","447","cita lucia 22/12","9","100","A","2021-12-23"
"3273","156","cita gloria 21/11","9","100","A","2021-12-27"
"3274","498","cita veronica 23/12","14","100","A","2021-12-27"
"3275","474","cita ashley 17/12","14","100","A","2021-12-27"
"3276","156","dia del socio","5","100","A","2021-12-27"
"3277","437","compra puntos 27/12","300","100","A","2021-12-27"
"3278","225","cita aurora 27/12","-110","200","A","2021-12-27"
"3279","49","cita abril 2/12","11","100","A","2021-12-28"
"3280","36","cita ashley 27/12","14","100","A","2021-12-28"
"3281","359","compra puntos 28/12","600","100","A","2021-12-28"
"3282","359","cita lucia 28/12","-90","200","A","2021-12-28"
"3283","447","Compra puntos 28/12","600","100","A","2021-12-28"
"3284","447","Cita Belen 28/12","-90","200","A","2021-12-28"
"3285","144","compra puntos 28/12","1200","100","A","2021-12-28"
"3286","144","cita cristina 28/12","-130","200","A","2021-12-28"
"3287","437","cita cristina 29/12","-110","200","A","2021-12-29"
"3288","36","cita Ashley 28/12","39","100","A","2021-12-29"
"3289","156","cita Lucia 28/12","18","100","A","2021-12-29"
"3290","512","bienvenida","15","100","A","2021-12-29"
"3291","512","cita Cristina 23/12","20","100","A","2021-12-29"
"3292","144","cita lucia 30/12","-130","200","A","2021-12-30"
"3293","289","expe cristina esaschicas","10","100","A","2021-12-30"
"3294","447","cita Yazmin 30/12","-90","200","A","2021-12-30"
"3295","225","cita cristina 03/01","-110","200","A","2022-01-03"
"3307","453","compra puntos 3/01","360","100","A","2022-01-04"
"3298","453","Cita Jazmin 03/01","-110","200","A","2022-01-03"
"3301","449","cita Ashley 2/12","14","100","A","2022-01-04"
"3302","303","Compra puntos 04/01/22","600","100","A","2022-01-04"
"3303","388","cita Belen 23/12","11","100","A","2022-01-04"
"3304","496","premio sorteo diciembre","90","100","A","2022-01-04"
"3305","503","bienvenida","15","100","A","2022-01-04"
"3306","503","cita Cristina 30/12","14","100","A","2022-01-04"
"3308","498","cita veronica30/01","14","100","A","2022-01-04"
"3309","416","cita zoe 21/12","17","100","A","2022-01-04"
"3310","416","cita Cristina 30/12","9","100","A","2022-01-04"
"3311","36","cita ashley 30/12","14","100","A","2022-01-04"
"3312","494","cita veronica 30/12","26","100","A","2022-01-04"
"3313","156","cita lucia 30/12","11","100","A","2022-01-04"
"3314","50","cita veronica 3/01","14","100","A","2022-01-04"
"3315","225","compra puntos 2/01 oferta navidad","840","100","A","2022-01-04"
"3316","303","Cita Adriana 04/01","-110","200","A","2022-01-04"
"3317","350","Compra puntos 04/01 ","840","100","A","2022-01-04"
"3318","350","Cita Adriana 04/01","-260","200","A","2022-01-04"
"3319","346","Compra puntos 5/01","1200","100","A","2022-01-05"
"3320","417","cita yazmin 3/01","9","100","A","2022-01-05"
"3321","156","Lucia 30/12","11","100","A","2022-01-05"
"3322","225","Cita Veronica 07/01","-110","200","A","2022-01-07"
"3323","144","Cita Jazmin 09/01","-130","200","A","2022-01-09"
"3324","498","cita Veronica 5/01","14","100","A","2022-01-10"
"3325","12","recomendacion amigo","30","100","A","2022-01-10"
"3326","297","Compra puntos 10/01","1200","100","A","2022-01-10"
"3327","297","Cita Vanessa 10/01","-110","200","A","2022-01-10"
"3328","437","cita Victoria 11/01","-90","200","A","2022-01-11"
"3329","234","cita ashley 10/01","-90","200","A","2022-01-11"
"3330","379","cita ashley 7/01","9","100","A","2022-01-11"
"3331","520","bienvenida","15","100","A","2022-01-11"
"3332","520","cita cloe 10/01","14","100","A","2022-01-11"
"3333","489","cita ashley 10/01","14","100","A","2022-01-11"
"3334","297","cita veronica11/01","-110","200","A","2022-01-11"
"3335","447","Cita Katrina 11/01","-110","200","A","2022-01-11"
"3337","359","Cita Gloria 12/01","-90","200","A","2022-01-12"
"3338","36","cita ashley 11/01","21","100","A","2022-01-12"
"3339","441","Cita Cristina 12/01","-130","200","A","2022-01-12"
"3340","12","cita cristina 11/01","14","100","A","2022-01-12"
"3341","494","cita emma 11/01","30","100","A","2022-01-12"
"3342","447","Cita Cloe 13/01","-90","200","A","2022-01-13"
"3343","12","Cita Zoe 13/01","-90","200","A","2022-01-13"
"3344","346","cita lucia 14/01","-140","200","A","2022-01-14"
"3345","50","cita Katrina 13/01","14","100","A","2022-01-14"
"3346","504","cita Zoe 10/01","11","100","A","2022-01-14"
"3347","289","cita lucia spalumi","20","100","A","2022-01-14"
"3348","289","cita Lucia 12/01","9","100","A","2022-01-14"
"3349","432","cita Jimena 12/01","14","100","A","2022-01-14"
"3350","367","puntos caducados por inactividad","-20","200","A","2022-01-14"
"3351","462","puntos caducados por inactividad","-4","200","A","2022-01-14"
"3352","263","puntos caducados por inactividad","-89","200","A","2022-01-14"
"3353","465","puntos caducados por inactividad","-28","200","A","2022-01-14"
"3354","471","puntos caducados por inactividad","-42","200","A","2022-01-14"
"3355","440","puntos caducados por inactividad","-28","200","A","2022-01-14"
"3356","451","puntos caducados por inactividad","-33","200","A","2022-01-14"
"3357","346","Cita Sonia 14/01","-130","200","A","2022-01-14"
"3358","225","Cita Noelia 14/01","-110","200","A","2022-01-14"
"3359","36","Cita Ashley 14/01","-130","200","A","2022-01-14"
"3360","144","Cita Victoria 15/01","-130","200","A","2022-01-15"
"3361","346","Cita Victoria 15/01","-130","200","A","2022-01-15"
"3362","502","cita Lucia 14/01","9","100","A","2022-01-17"
"3363","346","Cita Abril 17/01","-130","200","A","2022-01-17"
